idx,year,population,zip_code,lat,lon
1339,2015,192,99748,64.327077,-158.728778
1340,2015,380,99749,66.973102,-160.435057
1341,2015,576,99750,67.727818,-164.539675
1342,2015,159,99751,66.907151,-156.874805
1343,2015,3381,99752,67.014700475,-161.72569895
1344,2015,272,99753,64.935024,-161.153163
1345,2015,80,99754,64.882096,-157.705532
1346,2015,514,99755,63.702752456,-148.866213178
1347,2015,89,99756,65.000255,-150.636608
1348,2015,24,99757,63.903291,-152.250165
1349,2015,257,99758,65.151781,-149.372384
1350,2015,285,99759,69.743712,-163.009654
1351,2015,691,99760,64.5628352,-149.094701417
1352,2015,443,99761,67.620987,-163.057973
1353,2015,4146,99762,65.2575929,-167.52815595
1354,2015,608,99763,66.833191,-161.044335
1355,2015,346,99764,62.981927,-141.904303
1356,2015,285,99765,64.728309,-158.109543
1357,2015,562,99766,68.348432,-166.732242
1358,2015,7,99767,65.5053,-150.1704389
1359,2015,202,99768,65.252842,-154.23329
1360,2015,883,99769,63.6961535,-170.473762
1361,2015,794,99770,66.598803,-160.009307
1362,2015,223,99771,64.363986,-161.205278
1363,2015,640,99772,66.25705,-166.064007
1364,2015,342,99773,66.888979,-157.144955
1365,2015,25,99774,66.023707,-149.080313
1366,2015,1346,99775,64.858760607,-147.832024609
1367,2015,120,99776,63.377774,-143.362346
1368,2015,277,99777,65.174467,-152.04096
1369,2015,205,99778,65.259552,-166.345853
1370,2015,1660,99780,63.278621,-143.0479201
1371,2015,177,99781,67.0088485,-146.3653941
1372,2015,458,99782,70.638448,-160.030835
1373,2015,155,99783,65.609169,-168.090348
1374,2015,179,99784,64.680871,-163.401724
1375,2015,442,99785,65.334003,-166.4893899
1376,2015,280,99786,67.0867899,-157.859619
1377,2015,101,99788,66.654593,-143.721566
1378,2015,345,99789,70.219948949,-151.000280826
1379,2015,20,99790,64.557419,-149.09376
1380,2015,159,99791,70.481593,-157.420517
1381,2015,30262,99801,58.351935152,-134.537944674
1382,2015,408,99820,57.5001298,-134.5783042
1383,2015,2249,99824,58.2764192,-134.3948977
1384,2015,100,99825,58.159987,-135.736378
1385,2015,496,99826,58.412011371,-135.732331557
1386,2015,2626,99827,59.2927777,-135.65406563
1387,2015,821,99829,58.11082185,-135.4454754
1388,2015,628,99830,56.974077,-133.939708
1389,2015,87,99832,57.959351,-136.227336
1390,2015,3221,99833,56.806453952,-132.958754941
1391,2015,8943,99835,57.062977563,-135.339565655
1392,2015,31,99836,56.248509,-134.649466
1393,2015,999,99840,59.460331538,-135.312428262
1394,2015,150,99841,57.781251,-135.220879
1395,2015,13717,99901,55.36214108,-131.677405005
1396,2015,22,99903,55.7397974,-132.2612247
1397,2015,162,99918,56.011569,-132.8195749
1398,2015,637,99919,55.682518,-132.526113
1399,2015,1950,99921,55.474787697,-133.145670359
1400,2015,277,99922,55.207657,-132.825035
1401,2015,13,99923,55.91842988,-130.0269802
1402,2015,826,99925,55.55401105,-133.07758615
1403,2015,1711,99926,55.1243164,-131.5756596
1404,2015,123,99927,56.239062,-133.457924
1405,2015,2365,99929,56.471961275,-132.383417775
1406,2015,443,99761,67.620987,-163.057973
1407,2015,4146,99762,65.2575929,-167.52815595
1408,2015,608,99763,66.833191,-161.044335
1409,2015,346,99764,62.981927,-141.904303
1410,2015,285,99765,64.728309,-158.109543
1411,2015,562,99766,68.348432,-166.732242
1412,2015,7,99767,65.5053,-150.1704389
1413,2015,202,99768,65.252842,-154.23329
1414,2015,883,99769,63.6961535,-170.473762
1415,2015,794,99770,66.598803,-160.009307
1416,2015,223,99771,64.363986,-161.205278
1417,2015,640,99772,66.25705,-166.064007
1418,2015,342,99773,66.888979,-157.144955
1419,2015,25,99774,66.023707,-149.080313
1420,2015,1346,99775,64.858760607,-147.832024609
1421,2015,120,99776,63.377774,-143.362346
1422,2015,277,99777,65.174467,-152.04096
1423,2015,205,99778,65.259552,-166.345853
1424,2015,1660,99780,63.278621,-143.0479201
1425,2015,177,99781,67.0088485,-146.3653941
1426,2015,458,99782,70.638448,-160.030835
1427,2015,155,99783,65.609169,-168.090348
1428,2015,179,99784,64.680871,-163.401724
1429,2015,442,99785,65.334003,-166.4893899
1430,2015,280,99786,67.0867899,-157.859619
1431,2015,101,99788,66.654593,-143.721566
1432,2015,345,99789,70.219948949,-151.000280826
1433,2015,20,99790,64.557419,-149.09376
1434,2015,159,99791,70.481593,-157.420517
1435,2015,30262,99801,58.351935152,-134.537944674
1436,2015,408,99820,57.5001298,-134.5783042
1437,2015,2249,99824,58.2764192,-134.3948977
1438,2015,100,99825,58.159987,-135.736378
1439,2015,496,99826,58.412011371,-135.732331557
1440,2015,2626,99827,59.2927777,-135.65406563
1441,2015,821,99829,58.11082185,-135.4454754
1442,2015,628,99830,56.974077,-133.939708
1443,2015,87,99832,57.959351,-136.227336
1444,2015,3221,99833,56.806453952,-132.958754941
1445,2015,8943,99835,57.062977563,-135.339565655
1446,2015,31,99836,56.248509,-134.649466
1447,2015,999,99840,59.460331538,-135.312428262
1448,2015,150,99841,57.781251,-135.220879
1449,2015,13717,99901,55.36214108,-131.677405005
1450,2015,22,99903,55.7397974,-132.2612247
1451,2015,162,99918,56.011569,-132.8195749
1452,2015,637,99919,55.682518,-132.526113
1453,2015,1950,99921,55.474787697,-133.145670359
1454,2015,277,99922,55.207657,-132.825035
1455,2015,13,99923,55.91842988,-130.0269802
1456,2015,826,99925,55.55401105,-133.07758615
1457,2015,1711,99926,55.1243164,-131.5756596
1458,2015,123,99927,56.239062,-133.457924
1459,2015,2365,99929,56.471961275,-132.383417775
